om,yr,mo,dy,date,time,ts,tz,st,slat,slon,elat,elon
705651,2021,7,8,7/8/2021,14:48:00,7/8/21 14:48:00,3,NJ,40.47,-74.01,40.47,-74.01
705652,2021,7,8,7/8/2021,14:55:00,7/8/21 14:55:00,3,MI,42.43,-82.94,42.43,-82.94
705653,2021,7,8,7/8/2021,14:55:00,7/8/21 14:55:00,3,PA,40.48,-75.52,40.48,-75.52
705654,2021,7,8,7/8/2021,15:00:00,7/8/21 15:00:00,3,MT,48.51,-106.91,48.51,-106.91
705655,2021,7,8,7/8/2021,15:04:00,7/8/21 15:04:00,3,MT,48.28,-106.64,48.28,-106.64
705656,2021,7,8,7/8/2021,15:09:00,7/8/21 15:09:00,3,PA,40.54,-75.41,40.54,-75.41
705657,2021,7,8,7/8/2021,15:10:00,7/8/21 15:10:00,3,MT,48.3,-106.64,48.3,-106.64
705658,2021,7,8,7/8/2021,15:10:00,7/8/21 15:10:00,3,MT,48.28,-106.59,48.28,-106.59
705659,2021,7,8,7/8/2021,15:11:00,7/8/21 15:11:00,3,IN,38.7674,-85.4601,38.7674,-85.4601
705660,2021,7,8,7/8/2021,15:14:00,7/8/21 15:14:00,3,MT,48.25,-106.64,48.25,-106.64
705661,2021,7,8,7/8/2021,15:21:00,7/8/21 15:21:00,3,PA,40.5734,-75.3315,40.5734,-75.3315
705662,2021,7,8,7/8/2021,15:27:00,7/8/21 15:27:00,3,NY,43.94,-76.1,43.94,-76.1
705663,2021,7,8,7/8/2021,15:28:00,7/8/21 15:28:00,3,PA,39.89,-75.44,39.89,-75.44
705664,2021,7,8,7/8/2021,15:29:00,7/8/21 15:29:00,3,MT,48,-106.42,48,-106.42
705665,2021,7,8,7/8/2021,15:35:00,7/8/21 15:35:00,3,PA,40.0011,-75.8972,40.0011,-75.8972
705666,2021,7,8,7/8/2021,15:38:00,7/8/21 15:38:00,3,NY,44,-76.05,44,-76.05
705667,2021,7,8,7/8/2021,15:38:00,7/8/21 15:38:00,3,PA,40,-75.27,40,-75.27
705668,2021,7,8,7/8/2021,15:40:00,7/8/21 15:40:00,3,PA,39.9357,-75.2742,39.9357,-75.2742
705669,2021,7,8,7/8/2021,15:43:00,7/8/21 15:43:00,3,PA,40.0489,-75.3815,40.0489,-75.3815
705670,2021,7,8,7/8/2021,15:44:00,7/8/21 15:44:00,3,PA,40.0443,-75.37,40.0443,-75.37
705671,2021,7,8,7/8/2021,15:45:00,7/8/21 15:45:00,3,PA,40.0526,-75.4015,40.0526,-75.4015
705672,2021,7,8,7/8/2021,15:45:00,7/8/21 15:45:00,3,KY,38.71,-85.24,38.71,-85.24
705673,2021,7,8,7/8/2021,15:46:00,7/8/21 15:46:00,3,PA,40.039,-75.3682,40.039,-75.3682
705674,2021,7,8,7/8/2021,15:47:00,7/8/21 15:47:00,3,PA,40.0852,-75.3012,40.0852,-75.3012
705675,2021,7,8,7/8/2021,15:47:00,7/8/21 15:47:00,3,PA,40.4045,-76.0309,40.4045,-76.0309
705676,2021,7,8,7/8/2021,15:47:00,7/8/21 15:47:00,3,PA,40.0683,-75.3725,40.0683,-75.3725
705677,2021,7,8,7/8/2021,15:50:00,7/8/21 15:50:00,3,PA,40.1156,-75.2891,40.1156,-75.2891
705678,2021,7,8,7/8/2021,15:50:00,7/8/21 15:50:00,3,NJ,40.8303,-74.7088,40.8303,-74.7088
705679,2021,7,8,7/8/2021,15:50:00,7/8/21 15:50:00,3,PA,40.0657,-75.3007,40.0657,-75.3007
705680,2021,7,8,7/8/2021,15:51:00,7/8/21 15:51:00,3,ND,48.74,-103.88,48.74,-103.88
705681,2021,7,8,7/8/2021,15:55:00,7/8/21 15:55:00,3,MT,47.8,-106.16,47.8,-106.16
705682,2021,7,8,7/8/2021,15:56:00,7/8/21 15:56:00,3,PA,40.134,-75.2888,40.134,-75.2888
705683,2021,7,8,7/8/2021,16:04:00,7/8/21 16:04:00,3,MT,48.33,-105.8,48.33,-105.8
705684,2021,7,8,7/8/2021,16:07:00,7/8/21 16:07:00,3,PA,40.2136,-75.2652,40.2136,-75.2652
705685,2021,7,8,7/8/2021,16:10:00,7/8/21 16:10:00,3,PA,40.31,-75.13,40.31,-75.13
705686,2021,7,8,7/8/2021,16:12:00,7/8/21 16:12:00,3,PA,40.29,-75.17,40.29,-75.17
705687,2021,7,8,7/8/2021,16:13:00,7/8/21 16:13:00,3,NJ,40.77,-74.98,40.77,-74.98
705688,2021,7,8,7/8/2021,16:16:00,7/8/21 16:16:00,3,NJ,40.71,-74.77,40.71,-74.77
705689,2021,7,8,7/8/2021,16:16:00,7/8/21 16:16:00,3,NJ,40.881,-75.0576,40.881,-75.0576
705690,2021,7,8,7/8/2021,16:23:00,7/8/21 16:23:00,3,MT,48,-106.42,48,-106.42
705691,2021,7,8,7/8/2021,16:25:00,7/8/21 16:25:00,3,MT,48.1,-105.58,48.1,-105.58
705692,2021,7,8,7/8/2021,16:25:00,7/8/21 16:25:00,3,ND,48.55,-103.8,48.55,-103.8
705693,2021,7,8,7/8/2021,16:28:00,7/8/21 16:28:00,3,NJ,40.64,-74.95,40.64,-74.95
705694,2021,7,8,7/8/2021,16:30:00,7/8/21 16:30:00,3,NJ,40.6,-75.13,40.6,-75.13
705695,2021,7,8,7/8/2021,16:55:00,7/8/21 16:55:00,3,NJ,40.6702,-75.0356,40.6702,-75.0356
705696,2021,7,8,7/8/2021,16:55:00,7/8/21 16:55:00,3,PA,41.6134,-75.5537,41.6134,-75.5537
705697,2021,7,8,7/8/2021,16:59:00,7/8/21 16:59:00,3,ND,48.26,-103.75,48.26,-103.75
705698,2021,7,8,7/8/2021,16:59:00,7/8/21 16:59:00,3,ND,48.13,-103.74,48.13,-103.74
705699,2021,7,8,7/8/2021,17:07:00,7/8/21 17:07:00,3,IN,38.324,-85.8691,38.324,-85.8691
705700,2021,7,8,7/8/2021,17:26:00,7/8/21 17:26:00,3,IN,38.3676,-85.7743,38.3676,-85.7743
705701,2021,7,8,7/8/2021,17:26:00,7/8/21 17:26:00,3,IN,38.3045,-85.69,38.3045,-85.69
705702,2021,7,8,7/8/2021,17:26:00,7/8/21 17:26:00,3,IN,38.3179,-85.7821,38.3179,-85.7821
705703,2021,7,8,7/8/2021,17:26:00,7/8/21 17:26:00,3,IN,38.3289,-85.7068,38.3289,-85.7068
705704,2021,7,8,7/8/2021,17:26:00,7/8/21 17:26:00,3,IN,38.3345,-85.7425,38.3345,-85.7425
705705,2021,7,8,7/8/2021,17:26:00,7/8/21 17:26:00,3,IN,38.341,-85.7309,38.341,-85.7309
705706,2021,7,8,7/8/2021,17:26:00,7/8/21 17:26:00,3,IN,38.2867,-85.7597,38.2867,-85.7597
705707,2021,7,8,7/8/2021,17:26:00,7/8/21 17:26:00,3,ND,48.4,-103.17,48.4,-103.17
705708,2021,7,8,7/8/2021,17:28:00,7/8/21 17:28:00,3,KY,38.3037,-85.6204,38.3037,-85.6204
705709,2021,7,8,7/8/2021,17:42:00,7/8/21 17:42:00,3,ND,48.16,-103.11,48.16,-103.11
705710,2021,7,8,7/8/2021,17:48:00,7/8/21 17:48:00,3,NY,43.42,-75.22,43.42,-75.22
705711,2021,7,8,7/8/2021,17:48:00,7/8/21 17:48:00,3,NY,43.4,-75.24,43.4,-75.24
705712,2021,7,8,7/8/2021,17:50:00,7/8/21 17:50:00,3,SD,44.09,-102.9005,44.09,-102.9005
705713,2021,7,8,7/8/2021,17:59:00,7/8/21 17:59:00,3,SD,44.1177,-102.9331,44.1177,-102.9331
705714,2021,7,8,7/8/2021,18:03:00,7/8/21 18:03:00,3,ND,47.81,-103.23,47.81,-103.23
705715,2021,7,8,7/8/2021,18:15:00,7/8/21 18:15:00,3,ND,46.17,-103.3,46.17,-103.3
705716,2021,7,8,7/8/2021,18:15:00,7/8/21 18:15:00,3,AZ,34.39,-112.301,34.42,-112.26
705717,2021,7,8,7/8/2021,18:24:00,7/8/21 18:24:00,3,KY,37.3495,-87.1943,37.3495,-87.1943
705718,2021,7,8,7/8/2021,18:27:00,7/8/21 18:27:00,3,MT,47.02,-104.33,47.02,-104.33
705719,2021,7,8,7/8/2021,18:40:00,7/8/21 18:40:00,3,ND,47.35,-103.29,47.35,-103.29
705720,2021,7,8,7/8/2021,18:41:00,7/8/21 18:41:00,3,GA,33.7609,-83.8625,33.7609,-83.8625
705721,2021,7,8,7/8/2021,20:26:00,7/8/21 20:26:00,3,ND,46.44,-102.56,46.44,-102.56
705722,2021,7,8,7/8/2021,20:44:00,7/8/21 20:44:00,3,ND,46.37,-102.33,46.37,-102.33
705723,2021,7,8,7/8/2021,20:45:00,7/8/21 20:45:00,3,KS,39.5396,-102.0318,39.5396,-102.0318
705724,2021,7,8,7/8/2021,22:05:00,7/8/21 22:05:00,3,TN,35.7181,-88.9248,35.7181,-88.9248
705725,2021,7,8,7/8/2021,23:00:00,7/8/21 23:00:00,3,TN,35.9706,-88.047,35.9706,-88.047
705726,2021,7,9,7/9/2021,12:01:00,7/9/21 12:01:00,3,NC,35.865,-80.603,35.865,-80.603
705727,2021,7,9,7/9/2021,12:05:00,7/9/21 12:05:00,3,NC,35.38,-81.365,35.38,-81.365
705728,2021,7,9,7/9/2021,12:12:00,7/9/21 12:12:00,3,NC,35.465,-81.051,35.449,-81.023
705729,2021,7,9,7/9/2021,12:32:00,7/9/21 12:32:00,3,NY,42.35,-76.48,42.35,-76.48
705730,2021,7,9,7/9/2021,12:33:00,7/9/21 12:33:00,3,GA,33.6998,-84.3109,33.7765,-84.2133
705731,2021,7,9,7/9/2021,12:40:00,7/9/21 12:40:00,3,NC,35.206,-80.85,35.206,-80.85
705732,2021,7,9,7/9/2021,13:00:00,7/9/21 13:00:00,3,GA,33.6377,-84.0005,33.75,-83.98
705733,2021,7,9,7/9/2021,13:25:00,7/9/21 13:25:00,3,AL,31.14,-85.44,31.14,-85.44
705734,2021,7,9,7/9/2021,13:30:00,7/9/21 13:30:00,3,NY,42.37,-76,42.37,-76
705735,2021,7,9,7/9/2021,13:30:00,7/9/21 13:30:00,3,NY,42.35,-76,42.35,-76
705736,2021,7,9,7/9/2021,13:33:00,7/9/21 13:33:00,3,NY,42.34,-75.99,42.34,-75.99
705737,2021,7,9,7/9/2021,13:35:00,7/9/21 13:35:00,3,MD,39.202,-77.4322,39.202,-77.4322
705738,2021,7,9,7/9/2021,13:40:00,7/9/21 13:40:00,3,PA,41.97,-76.43,41.97,-76.43
705739,2021,7,9,7/9/2021,13:50:00,7/9/21 13:50:00,3,NY,42.17,-75.87,42.17,-75.87
705740,2021,7,9,7/9/2021,13:53:00,7/9/21 13:53:00,3,NY,42.16,-75.88,42.16,-75.88
705741,2021,7,9,7/9/2021,13:55:00,7/9/21 13:55:00,3,PA,41.89,-76.31,41.89,-76.31
705742,2021,7,9,7/9/2021,14:00:00,7/9/21 14:00:00,3,MD,39.3358,-77.1863,39.3358,-77.1863
705743,2021,7,9,7/9/2021,14:00:00,7/9/21 14:00:00,3,NC,35.8777,-78.6503,35.8777,-78.6503
705744,2021,7,9,7/9/2021,14:03:00,7/9/21 14:03:00,3,NY,42.04,-76.03,42.04,-76.03
705745,2021,7,9,7/9/2021,14:15:00,7/9/21 14:15:00,3,MD,39.0027,-77.0176,39.0027,-77.0176
705746,2021,7,9,7/9/2021,14:20:00,7/9/21 14:20:00,3,VA,38.8968,-77.098,38.8968,-77.098
705747,2021,7,9,7/9/2021,14:30:00,7/9/21 14:30:00,3,NC,35.7328,-79.2754,35.7328,-79.2754
705748,2021,7,9,7/9/2021,14:32:00,7/9/21 14:32:00,3,NC,35.8957,-79.2405,35.8957,-79.2405
705749,2021,7,9,7/9/2021,14:33:00,7/9/21 14:33:00,3,NC,35.7883,-79.2121,35.7883,-79.2121
705750,2021,7,9,7/9/2021,14:50:00,7/9/21 14:50:00,3,NC,35.9018,-79.0845,35.9018,-79.0845
705751,2021,7,9,7/9/2021,14:50:00,7/9/21 14:50:00,3,NC,35.9265,-78.9608,35.9265,-78.9608
705752,2021,7,9,7/9/2021,14:51:00,7/9/21 14:51:00,3,PA,40.3699,-76.9654,40.3699,-76.9654
705753,2021,7,9,7/9/2021,14:51:00,7/9/21 14:51:00,3,PA,40.3817,-76.9669,40.3817,-76.9669
705754,2021,7,9,7/9/2021,14:52:00,7/9/21 14:52:00,3,NC,35.7189,-79.0602,35.7189,-79.0602
705755,2021,7,9,7/9/2021,14:52:00,7/9/21 14:52:00,3,PA,40.4063,-76.9074,40.4063,-76.9074
705756,2021,7,9,7/9/2021,14:57:00,7/9/21 14:57:00,3,MD,38.8844,-76.8144,38.8844,-76.8144
705757,2021,7,9,7/9/2021,15:02:00,7/9/21 15:02:00,3,MO,36.63,-90.83,36.63,-90.83
705758,2021,7,9,7/9/2021,15:05:00,7/9/21 15:05:00,3,PA,41.83,-75.63,41.83,-75.63
705759,2021,7,9,7/9/2021,15:09:00,7/9/21 15:09:00,3,GA,32.7818,-83.0642,32.7818,-83.0642
705760,2021,7,9,7/9/2021,15:10:00,7/9/21 15:10:00,3,MD,38.9369,-76.5431,38.9369,-76.5431
705761,2021,7,9,7/9/2021,15:12:00,7/9/21 15:12:00,3,PA,39.7885,-76.0596,39.7885,-76.0596
705762,2021,7,9,7/9/2021,15:24:00,7/9/21 15:24:00,3,PA,40.2083,-76.5665,40.2083,-76.5665
705763,2021,7,9,7/9/2021,15:30:00,7/9/21 15:30:00,3,GA,32.61,-83.38,32.61,-83.38
705764,2021,7,9,7/9/2021,15:31:00,7/9/21 15:31:00,3,PA,40.1582,-76.6644,40.1582,-76.6644
705765,2021,7,9,7/9/2021,15:38:00,7/9/21 15:38:00,3,PA,40.2108,-76.4619,40.2108,-76.4619
705766,2021,7,9,7/9/2021,15:40:00,7/9/21 15:40:00,3,NC,35.6277,-78.0587,35.6277,-78.0587
705767,2021,7,9,7/9/2021,15:40:00,7/9/21 15:40:00,3,NC,35.6247,-78.0522,35.6247,-78.0522
705768,2021,7,9,7/9/2021,15:40:00,7/9/21 15:40:00,3,NC,35.9809,-78.6201,35.9809,-78.6201
705769,2021,7,9,7/9/2021,15:45:00,7/9/21 15:45:00,3,NC,35.6414,-78.0162,35.6414,-78.0162
705770,2021,7,9,7/9/2021,15:45:00,7/9/21 15:45:00,3,NC,35.5347,-78.5465,35.5347,-78.5465
705771,2021,7,9,7/9/2021,15:49:00,7/9/21 15:49:00,3,PA,40.1701,-76.3931,40.1701,-76.3931
705772,2021,7,9,7/9/2021,15:53:00,7/9/21 15:53:00,3,PA,40.131,-76.346,40.131,-76.346
705773,2021,7,9,7/9/2021,15:56:00,7/9/21 15:56:00,3,PA,40.149,-76.2697,40.149,-76.2697
705774,2021,7,9,7/9/2021,16:00:00,7/9/21 16:00:00,3,MD,38.6242,-76.6321,38.6242,-76.6321
705775,2021,7,9,7/9/2021,16:00:00,7/9/21 16:00:00,3,NC,35.7032,-78.7943,35.7032,-78.7943
705776,2021,7,9,7/9/2021,16:03:00,7/9/21 16:03:00,3,MD,39.6557,-76.0748,39.6557,-76.0748
705777,2021,7,9,7/9/2021,16:05:00,7/9/21 16:05:00,3,PA,40.1209,-76.2136,40.1209,-76.2136
705778,2021,7,9,7/9/2021,16:08:00,7/9/21 16:08:00,3,PA,41.18,-76.23,41.18,-76.23
705779,2021,7,9,7/9/2021,16:09:00,7/9/21 16:09:00,3,MD,39.6572,-75.8729,39.6572,-75.8729
705780,2021,7,9,7/9/2021,16:18:00,7/9/21 16:18:00,3,PA,41.2,-76.17,41.2,-76.17
705781,2021,7,9,7/9/2021,16:18:00,7/9/21 16:18:00,3,MD,39.6137,-75.8473,39.6137,-75.8473
705782,2021,7,9,7/9/2021,16:20:00,7/9/21 16:20:00,3,MO,36.78,-90.1,36.78,-90.1
705783,2021,7,9,7/9/2021,16:24:00,7/9/21 16:24:00,3,DE,39.6566,-75.7689,39.6566,-75.7689
705784,2021,7,9,7/9/2021,16:38:00,7/9/21 16:38:00,3,AZ,31.6917,-111.4481,31.704,-111.5503
705785,2021,7,9,7/9/2021,16:39:00,7/9/21 16:39:00,3,MD,38.3756,-76.6958,38.3756,-76.6958
705786,2021,7,9,7/9/2021,16:45:00,7/9/21 16:45:00,3,CO,40.71,-103.12,40.71,-103.12
705787,2021,7,9,7/9/2021,16:50:00,7/9/21 16:50:00,3,CO,40.64,-103.21,40.64,-103.21
705788,2021,7,9,7/9/2021,16:50:00,7/9/21 16:50:00,3,AZ,34.65,-111.78,34.53,-111.84
705789,2021,7,9,7/9/2021,16:52:00,7/9/21 16:52:00,3,CO,40.62,-103.17,40.62,-103.17
705790,2021,7,9,7/9/2021,17:00:00,7/9/21 17:00:00,3,CO,40.54,-103.01,40.54,-103.01
705791,2021,7,9,7/9/2021,17:10:00,7/9/21 17:10:00,3,AZ,31.6901,-111.77,31.6901,-111.77
705792,2021,7,9,7/9/2021,17:45:00,7/9/21 17:45:00,3,NJ,39.74,-75.08,39.74,-75.08
705793,2021,7,9,7/9/2021,17:48:00,7/9/21 17:48:00,3,NJ,39.6,-75.06,39.6,-75.06
705794,2021,7,9,7/9/2021,17:50:00,7/9/21 17:50:00,3,SC,32.7,-80.67,32.7,-80.67
705795,2021,7,9,7/9/2021,17:53:00,7/9/21 17:53:00,3,CO,38.28,-104.5,38.28,-104.5
705796,2021,7,9,7/9/2021,18:08:00,7/9/21 18:08:00,3,NC,35.3,-77.24,35.3,-77.24
705797,2021,7,9,7/9/2021,18:15:00,7/9/21 18:15:00,3,WY,44.3821,-105.3712,44.3821,-105.3712
705798,2021,7,9,7/9/2021,18:18:00,7/9/21 18:18:00,3,AL,33.41,-86.79,33.41,-86.79
705799,2021,7,9,7/9/2021,18:30:00,7/9/21 18:30:00,3,IL,40.64,-91.17,40.64,-91.17
705800,2021,7,9,7/9/2021,18:35:00,7/9/21 18:35:00,3,NC,34.9,-77.23,34.9,-77.23
705801,2021,7,9,7/9/2021,18:41:00,7/9/21 18:41:00,3,AL,33.38,-86.79,33.38,-86.79
705802,2021,7,9,7/9/2021,18:54:00,7/9/21 18:54:00,3,WY,44.1,-104.86,44.1,-104.86
705803,2021,7,9,7/9/2021,18:55:00,7/9/21 18:55:00,3,AZ,34.57,-113.18,34.5663,-113.3036
705804,2021,7,9,7/9/2021,19:20:00,7/9/21 19:20:00,3,IL,40.29,-90.92,40.29,-90.92
705805,2021,7,9,7/9/2021,19:25:00,7/9/21 19:25:00,3,CO,39.64,-103.58,39.64,-103.58
705806,2021,7,9,7/9/2021,19:30:00,7/9/21 19:30:00,3,WY,43.58,-104.74,43.58,-104.74
705807,2021,7,9,7/9/2021,19:35:00,7/9/21 19:35:00,3,WY,43.8932,-104.3113,43.8932,-104.3113
705808,2021,7,9,7/9/2021,19:45:00,7/9/21 19:45:00,3,NE,41.13,-100.77,41.13,-100.77
705809,2021,7,9,7/9/2021,19:45:00,7/9/21 19:45:00,3,NE,41.21,-100.19,41.21,-100.19
705810,2021,7,9,7/9/2021,19:50:00,7/9/21 19:50:00,3,IL,39.9935,-90.7739,39.9383,-90.7349
705811,2021,7,9,7/9/2021,19:58:00,7/9/21 19:58:00,3,NE,41.13,-100.77,41.13,-100.77
705812,2021,7,9,7/9/2021,20:00:00,7/9/21 20:00:00,3,NE,41.13,-100.77,41.13,-100.77
705813,2021,7,9,7/9/2021,20:00:00,7/9/21 20:00:00,3,NE,41.28,-100.19,41.28,-100.19
705814,2021,7,9,7/9/2021,20:00:00,7/9/21 20:00:00,3,NE,41.42,-99.35,41.42,-99.35
705815,2021,7,9,7/9/2021,20:04:00,7/9/21 20:04:00,3,NE,41.19,-100.75,41.19,-100.75
705816,2021,7,9,7/9/2021,20:07:00,7/9/21 20:07:00,3,NE,41.11,-100.62,41.11,-100.62
705817,2021,7,9,7/9/2021,20:09:00,7/9/21 20:09:00,3,NE,41.1222,-100.6726,41.1222,-100.6726
705818,2021,7,9,7/9/2021,20:10:00,7/9/21 20:10:00,3,KS,39.6422,-101.8075,39.6422,-101.8075
705819,2021,7,9,7/9/2021,20:16:00,7/9/21 20:16:00,3,SD,43.3,-104.02,43.3,-104.02
705820,2021,7,9,7/9/2021,20:18:00,7/9/21 20:18:00,3,IA,40.4,-91.4,40.4,-91.4
705821,2021,7,9,7/9/2021,20:20:00,7/9/21 20:20:00,3,NE,41.05,-100.51,41.05,-100.51
705822,2021,7,9,7/9/2021,20:20:00,7/9/21 20:20:00,3,MO,40.018,-91.7188,39.9897,-91.7179
705823,2021,7,9,7/9/2021,20:23:00,7/9/21 20:23:00,3,MO,39.8277,-91.617,39.685,-91.538
705824,2021,7,9,7/9/2021,20:26:00,7/9/21 20:26:00,3,NE,40.9701,-100.172,40.7064,-99.4266
705825,2021,7,9,7/9/2021,20:27:00,7/9/21 20:27:00,3,MO,38.739,-90.4449,38.739,-90.4449
705826,2021,7,9,7/9/2021,20:30:00,7/9/21 20:30:00,3,CO,38.943,-103.0777,38.943,-103.0777
705827,2021,7,9,7/9/2021,20:36:00,7/9/21 20:36:00,3,IL,39.7999,-90.7454,39.6999,-90.6906
705828,2021,7,9,7/9/2021,20:38:00,7/9/21 20:38:00,3,NE,42.86,-103.98,42.86,-103.98
705829,2021,7,9,7/9/2021,20:40:00,7/9/21 20:40:00,3,NE,42.69,-103.88,42.69,-103.88
705830,2021,7,9,7/9/2021,20:47:00,7/9/21 20:47:00,3,MO,39.685,-91.538,39.328,-91.701
705831,2021,7,9,7/9/2021,20:48:00,7/9/21 20:48:00,3,NE,41.02,-99.63,40.95,-99.5775
705832,2021,7,9,7/9/2021,21:00:00,7/9/21 21:00:00,3,CO,38.7685,-102.7957,38.7685,-102.7957
705833,2021,7,9,7/9/2021,21:01:00,7/9/21 21:01:00,3,MO,39.6565,-91.734,39.4544,-92.0532
705834,2021,7,9,7/9/2021,21:05:00,7/9/21 21:05:00,3,NE,40.93,-99.38,40.93,-99.38
705835,2021,7,9,7/9/2021,21:10:00,7/9/21 21:10:00,3,NE,40.7064,-99.4266,40.6983,-98.9896
705836,2021,7,9,7/9/2021,21:12:00,7/9/21 21:12:00,3,NE,40.91,-98.71,40.91,-98.71
705837,2021,7,9,7/9/2021,21:14:00,7/9/21 21:14:00,3,NE,40.7945,-99.17,40.7511,-99.17
705838,2021,7,9,7/9/2021,21:15:00,7/9/21 21:15:00,3,MO,39.96,-92.65,39.96,-92.65
705839,2021,7,9,7/9/2021,21:17:00,7/9/21 21:17:00,3,NE,40.5035,-99.3409,40.3792,-99.4695
705840,2021,7,9,7/9/2021,21:18:00,7/9/21 21:18:00,3,NE,40.28,-99.77,40.28,-99.77
705841,2021,7,9,7/9/2021,21:20:00,7/9/21 21:20:00,3,CO,38.58,-102.43,38.58,-102.43
705842,2021,7,9,7/9/2021,21:25:00,7/9/21 21:25:00,3,NE,40.7979,-98.6707,40.97,-98.32
705843,2021,7,9,7/9/2021,21:28:00,7/9/21 21:28:00,3,NE,42.83,-103.08,42.83,-103.08
705844,2021,7,9,7/9/2021,21:35:00,7/9/21 21:35:00,3,NE,42.04,-97.83,42.04,-97.83
705845,2021,7,9,7/9/2021,21:35:00,7/9/21 21:35:00,3,NE,40.7707,-98.3666,40.7707,-98.3666
705846,2021,7,9,7/9/2021,21:36:00,7/9/21 21:36:00,3,NE,40.7767,-98.5486,40.7767,-98.5486
705847,2021,7,9,7/9/2021,21:36:00,7/9/21 21:36:00,3,MO,39.25,-91.65,39.18,-91.9
705848,2021,7,9,7/9/2021,21:38:00,7/9/21 21:38:00,3,NE,40.22,-99.0827,40.22,-99.0827
705849,2021,7,9,7/9/2021,21:38:00,7/9/21 21:38:00,3,AZ,33.2946,-110.4452,33.2946,-110.4452
705850,2021,7,9,7/9/2021,21:40:00,7/9/21 21:40:00,3,NE,40.9,-98.22,40.9,-98.22
705851,2021,7,9,7/9/2021,21:40:00,7/9/21 21:40:00,3,NE,41.01,-98.19,41.01,-98.19
705852,2021,7,9,7/9/2021,21:41:00,7/9/21 21:41:00,3,CO,38.59,-102.43,38.59,-102.43
705853,2021,7,9,7/9/2021,21:47:00,7/9/21 21:47:00,3,NE,40.6,-98.43,40.5874,-98.3677
705854,2021,7,9,7/9/2021,21:47:00,7/9/21 21:47:00,3,NE,40.68,-98.27,40.6,-97.85
705855,2021,7,9,7/9/2021,21:50:00,7/9/21 21:50:00,3,NE,41.55,-98.53,41.55,-98.53
705856,2021,7,9,7/9/2021,21:50:00,7/9/21 21:50:00,3,NE,40.78,-98.1978,40.7609,-98.024
705857,2021,7,9,7/9/2021,21:50:00,7/9/21 21:50:00,3,NE,40.87,-98.1531,40.763,-97.8415
705858,2021,7,9,7/9/2021,21:53:00,7/9/21 21:53:00,3,NE,41.53,-97.06,41.53,-97.06
705859,2021,7,9,7/9/2021,21:54:00,7/9/21 21:54:00,3,NE,40.4598,-98.5635,40.4598,-98.5635
705860,2021,7,9,7/9/2021,21:54:00,7/9/21 21:54:00,3,NE,40.87,-98.0383,40.87,-98
705861,2021,7,9,7/9/2021,21:55:00,7/9/21 21:55:00,3,NE,42.2,-97.47,42.2,-97.47
705862,2021,7,9,7/9/2021,21:55:00,7/9/21 21:55:00,3,NE,42.16,-97.8,42.16,-97.8
705863,2021,7,9,7/9/2021,21:55:00,7/9/21 21:55:00,3,KS,38.888,-100.4176,38.888,-100.4176
705864,2021,7,9,7/9/2021,21:56:00,7/9/21 21:56:00,3,NE,42.11,-102.89,42.11,-102.89
705865,2021,7,9,7/9/2021,21:57:00,7/9/21 21:57:00,3,NE,40.45,-98.34,40.45,-98.34
705866,2021,7,9,7/9/2021,21:57:00,7/9/21 21:57:00,3,CO,38.07,-102.69,38.07,-102.69
705867,2021,7,9,7/9/2021,21:58:00,7/9/21 21:58:00,3,NE,42.02,-96.57,42.02,-96.57
705868,2021,7,9,7/9/2021,21:59:00,7/9/21 21:59:00,3,NE,42,-97.6,42,-97.6
705869,2021,7,9,7/9/2021,21:59:00,7/9/21 21:59:00,3,CO,38.08,-102.41,38.08,-102.41
705870,2021,7,9,7/9/2021,21:59:00,7/9/21 21:59:00,3,CO,38.12,-102.32,38.12,-102.32
705871,2021,7,9,7/9/2021,22:00:00,7/9/21 22:00:00,3,NE,42.1,-102.87,42.1,-102.87
705872,2021,7,9,7/9/2021,22:01:00,7/9/21 22:01:00,3,NE,42.07,-97.76,42.07,-97.76
705873,2021,7,9,7/9/2021,22:03:00,7/9/21 22:03:00,3,NE,40.8802,-97.8865,40.8802,-97.8865
705874,2021,7,9,7/9/2021,22:04:00,7/9/21 22:04:00,3,NE,41.99,-97.68,41.99,-97.68
705875,2021,7,9,7/9/2021,22:04:00,7/9/21 22:04:00,3,NE,40.5791,-98.1539,40.5791,-98.1539
705876,2021,7,9,7/9/2021,22:05:00,7/9/21 22:05:00,3,NE,41.99,-97.44,41.99,-97.44
705877,2021,7,9,7/9/2021,22:05:00,7/9/21 22:05:00,3,CO,38.47,-102.08,38.47,-102.08
705878,2021,7,9,7/9/2021,22:05:00,7/9/21 22:05:00,3,NE,40.4411,-98.1551,40.5,-97.94
705879,2021,7,9,7/9/2021,22:06:00,7/9/21 22:06:00,3,NE,42.05,-102.9,42.05,-102.9
705880,2021,7,9,7/9/2021,22:06:00,7/9/21 22:06:00,3,MO,39.42,-92.46,39.42,-92.46
705881,2021,7,9,7/9/2021,22:07:00,7/9/21 22:07:00,3,NE,42.1,-102.87,42.1,-102.87
705882,2021,7,9,7/9/2021,22:10:00,7/9/21 22:10:00,3,KS,38.48,-101.36,38.48,-101.36
705883,2021,7,9,7/9/2021,22:10:00,7/9/21 22:10:00,3,NE,40.78,-97.8,40.79,-97.78
705884,2021,7,9,7/9/2021,22:10:00,7/9/21 22:10:00,3,CO,38.47,-102.22,38.47,-102.22
