om,yr,mo,dy,date,time,ts,tz,st,slat,slon,elat,elon
658100,2021,3,27,3/27/2021,16:21:00,3/27/21 16:21:00,3,NC,35.7164,-77.9185,35.7164,-77.9185
658101,2021,3,27,3/27/2021,16:22:00,3/27/21 16:22:00,3,NC,35.75,-77.91,35.75,-77.91
658102,2021,3,27,3/27/2021,16:25:00,3/27/21 16:25:00,3,TN,35.19,-86.12,35.19,-86.12
658103,2021,3,27,3/27/2021,16:30:00,3/27/21 16:30:00,3,IL,39.5,-89.77,39.5,-89.77
658104,2021,3,27,3/27/2021,16:33:00,3/27/21 16:33:00,3,NC,35.6968,-77.8478,35.6968,-77.8478
658105,2021,3,27,3/27/2021,16:33:00,3/27/21 16:33:00,3,IL,39.58,-89.58,39.58,-89.58
658106,2021,3,27,3/27/2021,16:36:00,3/27/21 16:36:00,3,AR,34.83,-91.98,34.83,-91.98
658107,2021,3,27,3/27/2021,16:40:00,3/27/21 16:40:00,3,AR,34.79,-91.9,34.79,-91.9
658108,2021,3,27,3/27/2021,16:41:00,3/27/21 16:41:00,3,NC,34.8302,-78.0175,34.8302,-78.0175
658109,2021,3,27,3/27/2021,16:43:00,3/27/21 16:43:00,3,NC,35.6,-78.13,35.6,-78.13
658110,2021,3,27,3/27/2021,16:48:00,3/27/21 16:48:00,3,TN,36.2,-85.17,36.2,-85.17
658111,2021,3,27,3/27/2021,16:49:00,3/27/21 16:49:00,3,AR,36.1366,-94.2003,36.1366,-94.2003
658112,2021,3,27,3/27/2021,16:54:00,3/27/21 16:54:00,3,IL,39.55,-89.2437,39.55,-89.2437
658113,2021,3,27,3/27/2021,16:54:00,3/27/21 16:54:00,3,IL,39.5602,-89.2867,39.5602,-89.2867
658114,2021,3,27,3/27/2021,16:58:00,3/27/21 16:58:00,3,AL,34.54,-86.41,34.54,-86.41
658115,2021,3,27,3/27/2021,16:58:00,3/27/21 16:58:00,3,IL,39.5602,-89.2867,39.5602,-89.2867
658116,2021,3,27,3/27/2021,17:03:00,3/27/21 17:03:00,3,AL,34.66,-86.33,34.66,-86.33
658117,2021,3,27,3/27/2021,17:05:00,3/27/21 17:05:00,3,NC,35.47,-77.94,35.47,-77.94
658118,2021,3,27,3/27/2021,17:05:00,3/27/21 17:05:00,3,TN,36.18,-85.02,36.18,-85.02
658119,2021,3,27,3/27/2021,17:08:00,3/27/21 17:08:00,3,AR,33.8189,-93.4124,33.8189,-93.4124
658120,2021,3,27,3/27/2021,17:10:00,3/27/21 17:10:00,3,AR,33.8507,-93.3261,33.8507,-93.3261
658121,2021,3,27,3/27/2021,17:15:00,3/27/21 17:15:00,3,NC,34.97,-78.94,34.97,-78.94
658122,2021,3,27,3/27/2021,17:15:00,3/27/21 17:15:00,3,AL,34.66,-86.33,34.66,-86.33
658123,2021,3,27,3/27/2021,17:17:00,3/27/21 17:17:00,3,AL,34.54,-86.41,34.54,-86.41
658124,2021,3,27,3/27/2021,17:23:00,3/27/21 17:23:00,3,AR,33.92,-93.15,33.92,-93.15
658125,2021,3,27,3/27/2021,17:24:00,3/27/21 17:24:00,3,AR,33.83,-93.13,33.83,-93.13
658126,2021,3,27,3/27/2021,17:26:00,3/27/21 17:26:00,3,AR,34.78,-92.13,34.78,-92.13
658127,2021,3,27,3/27/2021,17:28:00,3/27/21 17:28:00,3,NC,35.32,-77.8,35.32,-77.8
658128,2021,3,27,3/27/2021,17:28:00,3/27/21 17:28:00,3,AR,34.84,-92.05,34.84,-92.05
658129,2021,3,27,3/27/2021,17:29:00,3/27/21 17:29:00,3,NC,35.15,-78.1,35.15,-78.1
658130,2021,3,27,3/27/2021,17:29:00,3/27/21 17:29:00,3,AR,34.84,-92.05,34.84,-92.05
658131,2021,3,27,3/27/2021,17:30:00,3/27/21 17:30:00,3,AR,33.92,-93.15,33.92,-93.15
658132,2021,3,27,3/27/2021,17:32:00,3/27/21 17:32:00,3,AR,33.92,-93.15,33.92,-93.15
658133,2021,3,27,3/27/2021,17:33:00,3/27/21 17:33:00,3,TN,36.41,-84.44,36.41,-84.44
658134,2021,3,27,3/27/2021,17:41:00,3/27/21 17:41:00,3,TN,35.62,-87.05,35.62,-87.05
658135,2021,3,27,3/27/2021,17:42:00,3/27/21 17:42:00,3,AR,34.97,-91.93,34.97,-91.93
658136,2021,3,27,3/27/2021,17:42:00,3/27/21 17:42:00,3,AR,34.49,-91.55,34.49,-91.55
658137,2021,3,27,3/27/2021,17:46:00,3/27/21 17:46:00,3,MO,36.74,-93.4,36.74,-93.4
658138,2021,3,27,3/27/2021,17:52:00,3/27/21 17:52:00,3,TN,35.7193,-86.8922,35.7193,-86.8922
658139,2021,3,27,3/27/2021,17:52:00,3/27/21 17:52:00,3,TN,35.75,-86.93,35.75,-86.93
658140,2021,3,27,3/27/2021,17:53:00,3/27/21 17:53:00,3,TN,35.7818,-86.8118,35.7818,-86.8118
658141,2021,3,27,3/27/2021,17:55:00,3/27/21 17:55:00,3,TN,35.7527,-86.8913,35.7527,-86.8913
658142,2021,3,27,3/27/2021,17:56:00,3/27/21 17:56:00,3,TN,35.77,-86.8,35.77,-86.8
658143,2021,3,27,3/27/2021,18:00:00,3/27/21 18:00:00,3,IL,38.6726,-89.9848,38.7243,-89.9566
658144,2021,3,27,3/27/2021,18:03:00,3/27/21 18:03:00,3,TN,35.78,-86.68,35.78,-86.68
658145,2021,3,27,3/27/2021,18:04:00,3/27/21 18:04:00,3,TN,35.7016,-86.7882,35.7016,-86.7882
658146,2021,3,27,3/27/2021,18:05:00,3/27/21 18:05:00,3,TN,35.75,-86.65,35.75,-86.65
658147,2021,3,27,3/27/2021,18:15:00,3/27/21 18:15:00,3,AR,35.28,-91.64,35.28,-91.64
658148,2021,3,27,3/27/2021,18:20:00,3/27/21 18:20:00,3,TN,35.18,-85.67,35.18,-85.67
658149,2021,3,27,3/27/2021,18:21:00,3/27/21 18:21:00,3,AR,35.63,-91.24,35.63,-91.24
658150,2021,3,27,3/27/2021,18:24:00,3/27/21 18:24:00,3,TN,35.7301,-86.3483,35.7301,-86.3483
658151,2021,3,27,3/27/2021,18:26:00,3/27/21 18:26:00,3,AR,35.63,-91.24,35.63,-91.24
658152,2021,3,27,3/27/2021,18:28:00,3/27/21 18:28:00,3,AR,35.65,-91.26,35.65,-91.26
658153,2021,3,27,3/27/2021,18:35:00,3/27/21 18:35:00,3,AR,35.73,-91.2,35.73,-91.2
658154,2021,3,27,3/27/2021,18:37:00,3/27/21 18:37:00,3,TX,32.143,-94.3228,32.143,-94.3228
658155,2021,3,27,3/27/2021,18:40:00,3/27/21 18:40:00,3,TN,35.63,-86.25,35.63,-86.25
658156,2021,3,27,3/27/2021,18:42:00,3/27/21 18:42:00,3,VA,36.62,-82.45,36.62,-82.45
658157,2021,3,27,3/27/2021,18:55:00,3/27/21 18:55:00,3,AR,34.77,-90.75,34.77,-90.75
658158,2021,3,27,3/27/2021,19:05:00,3/27/21 19:05:00,3,TN,35.78,-86.0508,35.78,-86.0508
658159,2021,3,27,3/27/2021,19:07:00,3/27/21 19:07:00,3,TN,35.78,-86.05,35.78,-86.05
658160,2021,3,27,3/27/2021,19:15:00,3/27/21 19:15:00,3,MO,37.832,-90.1394,37.832,-90.1394
658161,2021,3,27,3/27/2021,19:20:00,3/27/21 19:20:00,3,TN,35.499,-88.53,35.499,-88.53
658162,2021,3,27,3/27/2021,19:30:00,3/27/21 19:30:00,3,IL,39.38,-88.45,39.38,-88.45
658163,2021,3,27,3/27/2021,19:31:00,3/27/21 19:31:00,3,TN,35.5157,-88.8329,35.5157,-88.8329
658164,2021,3,27,3/27/2021,19:32:00,3/27/21 19:32:00,3,TN,35.68,-86.13,35.68,-86.13
658165,2021,3,27,3/27/2021,19:35:00,3/27/21 19:35:00,3,TN,36.38,-83.01,36.38,-83.01
658166,2021,3,27,3/27/2021,19:35:00,3/27/21 19:35:00,3,TN,35.5398,-88.7891,35.5398,-88.7891
658167,2021,3,27,3/27/2021,19:45:00,3/27/21 19:45:00,3,TN,35.6,-88.65,35.6,-88.65
658168,2021,3,27,3/27/2021,19:50:00,3/27/21 19:50:00,3,TN,35.5301,-88.5959,35.5301,-88.5959
658169,2021,3,27,3/27/2021,19:51:00,3/27/21 19:51:00,3,TN,35.61,-88.58,35.61,-88.58
658170,2021,3,27,3/27/2021,19:56:00,3/27/21 19:56:00,3,TN,35.6223,-88.4823,35.6223,-88.4823
658171,2021,3,27,3/27/2021,19:58:00,3/27/21 19:58:00,3,AR,33.88,-91.59,33.88,-91.59
658172,2021,3,27,3/27/2021,20:00:00,3/27/21 20:00:00,3,AR,33.57,-92.84,33.57,-92.84
658173,2021,3,27,3/27/2021,20:01:00,3/27/21 20:01:00,3,TN,36.33,-82.54,36.33,-82.54
658174,2021,3,27,3/27/2021,20:05:00,3/27/21 20:05:00,3,IN,40.04,-86.62,40.04,-86.62
658175,2021,3,27,3/27/2021,20:12:00,3/27/21 20:12:00,3,TN,36.08,-88.82,36.08,-88.82
658176,2021,3,27,3/27/2021,20:15:00,3/27/21 20:15:00,3,TN,35.78,-87.75,35.78,-87.75
658177,2021,3,27,3/27/2021,20:25:00,3/27/21 20:25:00,3,IN,39.97,-86.3,39.97,-86.3
658178,2021,3,27,3/27/2021,20:35:00,3/27/21 20:35:00,3,IN,40,-86.18,40,-86.18
658179,2021,3,27,3/27/2021,20:35:00,3/27/21 20:35:00,3,IN,40.02,-86.16,40.02,-86.16
658180,2021,3,27,3/27/2021,20:39:00,3/27/21 20:39:00,3,IN,39.98,-86.14,39.98,-86.14
658181,2021,3,27,3/27/2021,20:40:00,3/27/21 20:40:00,3,IN,40.04,-86.11,40.04,-86.11
658182,2021,3,27,3/27/2021,20:42:00,3/27/21 20:42:00,3,IN,40.02,-86.07,40.02,-86.07
658183,2021,3,27,3/27/2021,20:42:00,3/27/21 20:42:00,3,IN,40.04,-86.05,40.04,-86.05
658184,2021,3,27,3/27/2021,20:43:00,3/27/21 20:43:00,3,TN,35.73,-88.1,35.73,-88.1
658185,2021,3,27,3/27/2021,21:00:00,3/27/21 21:00:00,3,TN,35.742,-88.9073,35.742,-88.9073
658186,2021,3,27,3/27/2021,21:11:00,3/27/21 21:11:00,3,IN,40.14,-85.69,40.14,-85.69
658187,2021,3,27,3/27/2021,21:11:00,3/27/21 21:11:00,3,IN,40.13,-85.69,40.13,-85.69
658188,2021,3,27,3/27/2021,22:17:00,3/27/21 22:17:00,3,LA,32.5305,-93.5908,32.5305,-93.5908
658189,2021,3,27,3/27/2021,22:31:00,3/27/21 22:31:00,3,LA,32.5305,-93.4983,32.5305,-93.4983
658190,2021,3,27,3/27/2021,22:54:00,3/27/21 22:54:00,3,TN,36.2,-86.18,36.2,-86.18
658191,2021,3,27,3/27/2021,23:13:00,3/27/21 23:13:00,3,OH,39.15,-84.66,39.15,-84.66
658192,2021,3,27,3/27/2021,23:20:00,3/27/21 23:20:00,3,OH,39.23,-84.59,39.23,-84.59
658193,2021,3,27,3/27/2021,23:20:00,3/27/21 23:20:00,3,OH,39.2429,-84.5916,39.2429,-84.5916
658194,2021,3,28,3/28/2021,0:35:00,3/28/21 0:35:00,3,VA,36.66,-82.19,36.66,-82.19
658195,2021,3,28,3/28/2021,0:35:00,3/28/21 0:35:00,3,VA,36.63,-82.21,36.63,-82.21
658196,2021,3,28,3/28/2021,0:45:00,3/28/21 0:45:00,3,VA,36.72,-81.96,36.72,-81.96
658197,2021,3,28,3/28/2021,12:56:00,3/28/21 12:56:00,3,NC,35.6598,-78.7904,35.6598,-78.7904
658198,2021,3,28,3/28/2021,13:11:00,3/28/21 13:11:00,3,NC,35.9642,-77.9458,35.9642,-77.9458
658199,2021,3,28,3/28/2021,13:11:00,3/28/21 13:11:00,3,NC,35.97,-77.96,35.97,-77.96
658200,2021,3,28,3/28/2021,13:11:00,3/28/21 13:11:00,3,NC,35.9671,-77.9541,35.9671,-77.9541
658201,2021,3,28,3/28/2021,15:59:00,3/28/21 15:59:00,3,NC,35.95,-76.3,35.95,-76.3
658202,2021,3,30,3/30/2021,18:07:00,3/30/21 18:07:00,3,FL,28.73,-81.88,28.73,-81.88
658203,2021,3,31,3/31/2021,2:24:00,3/31/21 2:24:00,3,AR,33.62,-91.82,33.62,-91.82
658204,2021,3,31,3/31/2021,11:55:00,3/31/21 11:55:00,3,MS,31.786,-89.034,31.786,-89.034
658205,2021,3,31,3/31/2021,12:40:00,3/31/21 12:40:00,3,AL,31.98,-88.35,31.98,-88.35
658206,2021,3,31,3/31/2021,14:25:00,3/31/21 14:25:00,3,NC,35.1138,-78.5371,35.1138,-78.5371
658207,2021,3,31,3/31/2021,15:32:00,3/31/21 15:32:00,3,SC,33.74,-81.82,33.74,-81.82
658208,2021,3,31,3/31/2021,15:36:00,3/31/21 15:36:00,3,SC,33.66,-81.77,33.66,-81.77
658209,2021,3,31,3/31/2021,15:45:00,3/31/21 15:45:00,3,SC,33.672,-81.6725,33.672,-81.6725
658210,2021,3,31,3/31/2021,15:50:00,3/31/21 15:50:00,3,NC,35.8608,-78.1783,35.8608,-78.1783
658211,2021,3,31,3/31/2021,15:52:00,3/31/21 15:52:00,3,SC,33.72,-81.57,33.72,-81.57
658212,2021,3,31,3/31/2021,15:54:00,3/31/21 15:54:00,3,SC,33.05,-80.62,33.05,-80.62
658213,2021,3,31,3/31/2021,15:55:00,3/31/21 15:55:00,3,SC,33.67,-81.57,33.67,-81.57
658214,2021,3,31,3/31/2021,16:34:00,3/31/21 16:34:00,3,SC,33.1,-80.4,33.1,-80.4
658215,2021,3,31,3/31/2021,17:01:00,3/31/21 17:01:00,3,SC,33.01,-80.39,33.01,-80.39
658216,2021,3,31,3/31/2021,17:24:00,3/31/21 17:24:00,3,SC,32.98,-80.27,32.98,-80.27
658217,2021,3,31,3/31/2021,17:26:00,3/31/21 17:26:00,3,SC,32.97,-80.19,32.97,-80.19
658218,2021,3,31,3/31/2021,17:30:00,3/31/21 17:30:00,3,SC,32.99,-80.23,32.99,-80.23
658219,2021,3,31,3/31/2021,17:45:00,3/31/21 17:45:00,3,SC,33.01,-80.04,33.01,-80.04
658220,2021,3,31,3/31/2021,17:47:00,3/31/21 17:47:00,3,SC,33.02,-80.04,33.02,-80.04
658221,2021,3,31,3/31/2021,17:53:00,3/31/21 17:53:00,3,SC,33.07,-79.97,33.07,-79.97
658222,2021,3,31,3/31/2021,17:55:00,3/31/21 17:55:00,3,SC,33.03,-80.02,33.03,-80.02
658223,2021,4,5,4/5/2021,18:37:00,4/5/21 18:37:00,3,WI,46.34,-90.69,46.34,-90.69
658224,2021,4,5,4/5/2021,18:45:00,4/5/21 18:45:00,3,SD,44.04,-96.46,44.04,-96.46
658225,2021,4,5,4/5/2021,18:50:00,4/5/21 18:50:00,3,SD,43.36,-97.36,43.36,-97.36
658226,2021,4,5,4/5/2021,19:00:00,4/5/21 19:00:00,3,MN,45.21,-94.05,45.21,-94.05
658227,2021,4,5,4/5/2021,19:11:00,4/5/21 19:11:00,3,MN,45.24,-94,45.24,-94
658228,2021,4,5,4/5/2021,19:16:00,4/5/21 19:16:00,3,MN,44.15,-96.11,44.15,-96.11
658229,2021,4,5,4/5/2021,19:25:00,4/5/21 19:25:00,3,MN,45.32,-93.8,45.32,-93.8
658230,2021,4,5,4/5/2021,19:25:00,4/5/21 19:25:00,3,MN,45.3,-93.76,45.3,-93.76
658231,2021,4,5,4/5/2021,19:34:00,4/5/21 19:34:00,3,MN,45.3847,-93.4127,45.3847,-93.4127
658232,2021,4,5,4/5/2021,19:42:00,4/5/21 19:42:00,3,SD,43.59,-96.73,43.59,-96.73
658233,2021,4,5,4/5/2021,20:13:00,4/5/21 20:13:00,3,SD,43.46,-96.83,43.46,-96.83
658234,2021,4,5,4/5/2021,20:14:00,4/5/21 20:14:00,3,MN,45.32,-94.22,45.32,-94.22
658235,2021,4,5,4/5/2021,20:20:00,4/5/21 20:20:00,3,SD,43.46,-96.77,43.46,-96.77
658236,2021,4,5,4/5/2021,20:20:00,4/5/21 20:20:00,3,SD,43.48,-96.76,43.48,-96.76
658237,2021,4,5,4/5/2021,20:21:00,4/5/21 20:21:00,3,SD,43.44,-96.69,43.44,-96.69
658238,2021,4,5,4/5/2021,20:25:00,4/5/21 20:25:00,3,SD,43.43,-96.63,43.43,-96.63
658239,2021,4,5,4/5/2021,20:27:00,4/5/21 20:27:00,3,SD,43.44,-96.61,43.44,-96.61
658240,2021,4,5,4/5/2021,20:40:00,4/5/21 20:40:00,3,IA,43.45,-96.43,43.45,-96.43
658241,2021,4,5,4/5/2021,20:44:00,4/5/21 20:44:00,3,IA,43.45,-96.44,43.45,-96.44
658242,2021,4,5,4/5/2021,20:50:00,4/5/21 20:50:00,3,IA,43.43,-96.29,43.43,-96.29
658243,2021,4,5,4/5/2021,20:53:00,4/5/21 20:53:00,3,MN,45.06,-94.5,45.06,-94.5
658244,2021,4,5,4/5/2021,20:55:00,4/5/21 20:55:00,3,WI,45.9,-91.48,45.9,-91.48
658245,2021,4,5,4/5/2021,21:00:00,4/5/21 21:00:00,3,WI,45.54,-92.02,45.54,-92.02
658246,2021,4,5,4/5/2021,21:02:00,4/5/21 21:02:00,3,IA,43.42,-96.17,43.42,-96.17
658247,2021,4,5,4/5/2021,21:05:00,4/5/21 21:05:00,3,MN,45.1,-94.41,45.1,-94.41
658248,2021,4,5,4/5/2021,21:07:00,4/5/21 21:07:00,3,MN,45.92,-93.29,45.92,-93.29
658249,2021,4,5,4/5/2021,21:09:00,4/5/21 21:09:00,3,MN,44.89,-94.37,44.89,-94.37
658250,2021,4,5,4/5/2021,21:14:00,4/5/21 21:14:00,3,MN,44.99,-94.13,44.99,-94.13
658251,2021,4,5,4/5/2021,21:18:00,4/5/21 21:18:00,3,MN,43.52,-96.02,43.52,-96.02
658252,2021,4,5,4/5/2021,21:24:00,4/5/21 21:24:00,3,MN,43.54,-95.47,43.54,-95.47
658253,2021,4,5,4/5/2021,21:27:00,4/5/21 21:27:00,3,MN,44.97,-94.15,44.97,-94.15
658254,2021,4,5,4/5/2021,21:30:00,4/5/21 21:30:00,3,MN,44.97,-94.05,44.97,-94.05
658255,2021,4,5,4/5/2021,22:01:00,4/5/21 22:01:00,3,MN,45.09,-93.74,45.09,-93.74
658256,2021,4,5,4/5/2021,22:10:00,4/5/21 22:10:00,3,MN,45.14,-93.8,45.14,-93.8
658257,2021,4,5,4/5/2021,22:19:00,4/5/21 22:19:00,3,MN,45.14,-93.72,45.14,-93.72
658258,2021,4,5,4/5/2021,22:19:00,4/5/21 22:19:00,3,MN,45.16,-93.69,45.16,-93.69
658259,2021,4,5,4/5/2021,22:25:00,4/5/21 22:25:00,3,MN,45.1312,-93.5728,45.1312,-93.5728
658260,2021,4,5,4/5/2021,22:30:00,4/5/21 22:30:00,3,MN,45.3,-93.8,45.3,-93.8
658261,2021,4,5,4/5/2021,22:40:00,4/5/21 22:40:00,3,MN,46.71,-92.5,46.71,-92.5
658262,2021,4,5,4/5/2021,22:43:00,4/5/21 22:43:00,3,MN,46.72,-92.46,46.72,-92.46
658263,2021,4,5,4/5/2021,22:45:00,4/5/21 22:45:00,3,MN,46.72,-92.44,46.72,-92.44
658264,2021,4,5,4/5/2021,22:57:00,4/5/21 22:57:00,3,MN,47.29,-91.3,47.29,-91.3
658265,2021,4,5,4/5/2021,23:15:00,4/5/21 23:15:00,3,MN,46.79,-92.17,46.79,-92.17
658266,2021,4,6,4/6/2021,2:35:00,4/6/21 2:35:00,3,WI,44.76,-89.38,44.76,-89.38
658267,2021,4,6,4/6/2021,6:55:00,4/6/21 6:55:00,3,WI,44.34,-88.45,44.34,-88.45
658268,2021,4,6,4/6/2021,7:57:00,4/6/21 7:57:00,3,WI,44.24,-88.1,44.24,-88.1
658269,2021,4,6,4/6/2021,10:14:00,4/6/21 10:14:00,3,SD,43.72,-98.46,43.72,-98.46
658270,2021,4,6,4/6/2021,17:13:00,4/6/21 17:13:00,3,KS,38.32,-99.3,38.32,-99.3
658271,2021,4,6,4/6/2021,17:40:00,4/6/21 17:40:00,3,NE,41.09,-99.69,41.09,-99.69
658272,2021,4,6,4/6/2021,17:44:00,4/6/21 17:44:00,3,WI,44.79,-90.08,44.79,-90.08
658273,2021,4,6,4/6/2021,17:45:00,4/6/21 17:45:00,3,KS,38.71,-99.17,38.71,-99.17
658274,2021,4,6,4/6/2021,17:46:00,4/6/21 17:46:00,3,WI,45.63,-89.41,45.63,-89.41
658275,2021,4,6,4/6/2021,17:48:00,4/6/21 17:48:00,3,NE,40.7934,-99.7373,40.7934,-99.7373
658276,2021,4,6,4/6/2021,17:59:00,4/6/21 17:59:00,3,KS,38.46,-99.31,38.46,-99.31
658277,2021,4,6,4/6/2021,18:10:00,4/6/21 18:10:00,3,NE,40.837,-99.5885,40.837,-99.5885
658278,2021,4,6,4/6/2021,18:15:00,4/6/21 18:15:00,3,KS,38.53,-99.31,38.53,-99.31
658279,2021,4,6,4/6/2021,18:15:00,4/6/21 18:15:00,3,NE,40.837,-99.5885,40.837,-99.5885
658280,2021,4,6,4/6/2021,18:18:00,4/6/21 18:18:00,3,KS,38.92,-98.94,38.92,-98.94
658281,2021,4,6,4/6/2021,18:24:00,4/6/21 18:24:00,3,NE,41.29,-99.38,41.29,-99.38
658282,2021,4,6,4/6/2021,18:28:00,4/6/21 18:28:00,3,NE,40.95,-99.52,40.95,-99.52
658283,2021,4,6,4/6/2021,18:30:00,4/6/21 18:30:00,3,KS,38.14,-99.31,38.14,-99.31
658284,2021,4,6,4/6/2021,18:33:00,4/6/21 18:33:00,3,KS,38.17,-99.22,38.17,-99.22
658285,2021,4,6,4/6/2021,18:34:00,4/6/21 18:34:00,3,KS,38.17,-99.22,38.17,-99.22
658286,2021,4,6,4/6/2021,18:44:00,4/6/21 18:44:00,3,KS,38.17,-99.22,38.17,-99.22
658287,2021,4,6,4/6/2021,18:50:00,4/6/21 18:50:00,3,KS,38.26,-99.15,38.26,-99.15
658288,2021,4,6,4/6/2021,19:05:00,4/6/21 19:05:00,3,KS,38.26,-99.15,38.26,-99.15
658289,2021,4,6,4/6/2021,19:20:00,4/6/21 19:20:00,3,KS,38.19,-99.1,38.19,-99.1
658290,2021,4,6,4/6/2021,19:25:00,4/6/21 19:25:00,3,KS,38.18,-99.1,38.18,-99.1
658291,2021,4,6,4/6/2021,19:30:00,4/6/21 19:30:00,3,KS,38.18,-99.1,38.18,-99.1
658292,2021,4,6,4/6/2021,19:34:00,4/6/21 19:34:00,3,KS,38.29,-98.99,38.29,-98.99
658293,2021,4,6,4/6/2021,19:35:00,4/6/21 19:35:00,3,KS,39.87,-98.3189,39.87,-98.3189
658294,2021,4,6,4/6/2021,19:36:00,4/6/21 19:36:00,3,KS,38.3,-99,38.3,-99
658295,2021,4,6,4/6/2021,20:20:00,4/6/21 20:20:00,3,KS,38.17,-98.89,38.17,-98.89
658296,2021,4,6,4/6/2021,20:22:00,4/6/21 20:22:00,3,KS,38.36,-98.75,38.36,-98.75
658297,2021,4,6,4/6/2021,20:30:00,4/6/21 20:30:00,3,KS,38.38,-98.78,38.38,-98.78
658298,2021,4,6,4/6/2021,20:45:00,4/6/21 20:45:00,3,KS,38.29,-98.76,38.29,-98.76
658299,2021,4,6,4/6/2021,20:49:00,4/6/21 20:49:00,3,KS,38.35,-98.71,38.35,-98.71
658300,2021,4,6,4/6/2021,21:03:00,4/6/21 21:03:00,3,KS,38.36,-98.79,38.36,-98.79
658301,2021,4,6,4/6/2021,21:15:00,4/6/21 21:15:00,3,KS,38.38,-98.81,38.38,-98.81
658302,2021,4,6,4/6/2021,21:39:00,4/6/21 21:39:00,3,KS,38.36,-98.58,38.36,-98.58
658303,2021,4,6,4/6/2021,21:40:00,4/6/21 21:40:00,3,KS,37.63,-98.91,37.63,-98.91
658304,2021,4,6,4/6/2021,21:56:00,4/6/21 21:56:00,3,KS,37.52,-98.86,37.52,-98.86
658305,2021,4,6,4/6/2021,22:00:00,4/6/21 22:00:00,3,KS,37.52,-98.86,37.52,-98.86
658306,2021,4,6,4/6/2021,22:10:00,4/6/21 22:10:00,3,KS,37.52,-98.88,37.52,-98.88
658307,2021,4,6,4/6/2021,22:33:00,4/6/21 22:33:00,3,KS,38.35,-98.21,38.35,-98.21
658308,2021,4,6,4/6/2021,22:45:00,4/6/21 22:45:00,3,KS,37.29,-98.58,37.29,-98.58
658309,2021,4,6,4/6/2021,23:19:00,4/6/21 23:19:00,3,KS,38.55,-97.83,38.55,-97.83
658310,2021,4,7,4/7/2021,6:04:00,4/7/21 6:04:00,3,MO,38.6973,-92.5037,38.6973,-92.5037
658311,2021,4,7,4/7/2021,6:12:00,4/7/21 6:12:00,3,MO,37.03,-93.32,37.03,-93.32
658312,2021,4,7,4/7/2021,6:18:00,4/7/21 6:18:00,3,MO,37.06,-93.28,37.06,-93.28
658313,2021,4,7,4/7/2021,13:00:00,4/7/21 13:00:00,3,LA,31.9818,-93.9964,31.9818,-93.9964
658314,2021,4,7,4/7/2021,13:35:00,4/7/21 13:35:00,3,AR,35.38,-92.21,35.38,-92.21
658315,2021,4,7,4/7/2021,13:35:00,4/7/21 13:35:00,3,AR,35.38,-92.21,35.38,-92.21
658316,2021,4,7,4/7/2021,13:41:00,4/7/21 13:41:00,3,AR,34.75,-92.33,34.75,-92.33
658317,2021,4,7,4/7/2021,13:45:00,4/7/21 13:45:00,3,AR,34.72,-92.35,34.72,-92.35
658318,2021,4,7,4/7/2021,13:47:00,4/7/21 13:47:00,3,AR,34.79,-92.26,34.79,-92.26
658319,2021,4,7,4/7/2021,13:55:00,4/7/21 13:55:00,3,AR,34.79,-92.26,34.79,-92.26
658320,2021,4,8,4/8/2021,14:11:00,4/8/21 14:11:00,3,TN,35.97,-85.18,35.97,-85.18
658321,2021,4,8,4/8/2021,14:16:00,4/8/21 14:16:00,3,KY,37.3011,-84.2192,37.3011,-84.2192
658322,2021,4,8,4/8/2021,15:21:00,4/8/21 15:21:00,3,KY,37.66,-83.8,37.66,-83.8
658323,2021,4,8,4/8/2021,15:40:00,4/8/21 15:40:00,3,TN,36.24,-84.67,36.24,-84.67
658324,2021,4,8,4/8/2021,15:45:00,4/8/21 15:45:00,3,TN,36.44,-84.53,36.44,-84.53
658325,2021,4,8,4/8/2021,15:51:00,4/8/21 15:51:00,3,TX,31.92,-98.17,31.92,-98.17
658326,2021,4,8,4/8/2021,15:54:00,4/8/21 15:54:00,3,TX,31.92,-98.16,31.92,-98.16
658327,2021,4,8,4/8/2021,16:00:00,4/8/21 16:00:00,3,TN,36.47,-84.52,36.47,-84.52
658328,2021,4,8,4/8/2021,16:02:00,4/8/21 16:02:00,3,KY,36.93,-84.6,36.93,-84.6
658329,2021,4,8,4/8/2021,16:46:00,4/8/21 16:46:00,3,TX,31.77,-97.83,31.77,-97.83
658330,2021,4,8,4/8/2021,17:01:00,4/8/21 17:01:00,3,TX,31.73,-97.56,31.73,-97.56
658331,2021,4,8,4/8/2021,17:13:00,4/8/21 17:13:00,3,TX,32.23,-97.37,32.23,-97.37
658332,2021,4,8,4/8/2021,17:15:00,4/8/21 17:15:00,3,TN,36.44,-84.08,36.44,-84.08
658333,2021,4,8,4/8/2021,17:25:00,4/8/21 17:25:00,3,TX,31.58,-97.46,31.58,-97.46
658334,2021,4,8,4/8/2021,17:30:00,4/8/21 17:30:00,3,KY,37.0822,-84.0475,37.0822,-84.0475
658335,2021,4,8,4/8/2021,17:33:00,4/8/21 17:33:00,3,KY,37.1235,-83.9734,37.1235,-83.9734
658336,2021,4,8,4/8/2021,17:35:00,4/8/21 17:35:00,3,TN,36.55,-83.95,36.55,-83.95
658337,2021,4,8,4/8/2021,17:45:00,4/8/21 17:45:00,3,KY,37.5568,-83.5167,37.5568,-83.5167
