om,yr,mo,dy,date,time,ts,tz,st,slat,slon,elat,elon
620709,2021,12,6,12/6/2021,3:10:00,12/6/21 3:10:00,3,KY,38.2337,-84.8811,38.2405,-84.8552
620710,2021,12,6,12/6/2021,3:22:00,12/6/21 3:22:00,3,KY,38.2652,-84.6827,38.2652,-84.6781
620711,2021,12,6,12/6/2021,3:23:00,12/6/21 3:23:00,3,KY,36.62,-88.72,36.59,-88.62
620712,2021,12,6,12/6/2021,3:34:00,12/6/21 3:34:00,3,KY,36.59,-88.53,36.57,-88.36
620713,2021,12,6,12/6/2021,4:33:00,12/6/21 4:33:00,3,KY,36.83,-87.22,36.8477,-87.0665
620714,2021,12,6,12/6/2021,4:40:00,12/6/21 4:40:00,3,KY,36.74,-87.17,36.74,-87.09
620715,2021,12,6,12/6/2021,5:59:00,12/6/21 5:59:00,3,TN,36.385,-86.2221,36.384,-86.1379
620716,2021,12,6,12/6/2021,6:34:00,12/6/21 6:34:00,3,TN,35.234,-87.544,35.2351,-87.5395
620717,2021,12,6,12/6/2021,6:55:00,12/6/21 6:55:00,3,LA,31.2,-93.13,31.2016,-93.1263
620718,2021,12,6,12/6/2021,6:56:00,12/6/21 6:56:00,3,TN,36.4755,-85.3063,36.4788,-85.2599
620719,2021,12,6,12/6/2021,7:04:00,12/6/21 7:04:00,3,TN,36.479,-85.195,36.4822,-85.1413
620720,2021,12,6,12/6/2021,7:40:00,12/6/21 7:40:00,3,TN,35.3945,-86.3314,35.393,-86.1896
620721,2021,12,6,12/6/2021,9:05:00,12/6/21 9:05:00,3,AL,34.39,-86.95,34.38,-86.93
620722,2021,12,6,12/6/2021,14:56:00,12/6/21 14:56:00,3,LA,30.438,-90.0813,30.4435,-90.0461
620723,2021,12,8,12/8/2021,0:07:00,12/8/21 0:07:00,3,FL,30.4952,-86.1819,30.5009,-86.1534
620724,2021,12,8,12/8/2021,16:20:00,12/8/21 16:20:00,3,FL,29.9412,-82.1101,29.9385,-82.1016
620725,2021,12,10,12/10/2021,16:12:00,12/10/21 16:12:00,3,AL,32.4364,-86.1324,32.4378,-86.1297
620726,2021,12,10,12/10/2021,18:13:00,12/10/21 18:13:00,3,MO,37.345,-92.75,37.388,-92.648
620727,2021,12,10,12/10/2021,18:15:00,12/10/21 18:15:00,3,AR,35.4747,-91.2306,35.5307,-91.1338
620728,2021,12,10,12/10/2021,18:40:00,12/10/21 18:40:00,3,AR,35.6067,-90.9342,35.6222,-90.8849
620729,2021,12,10,12/10/2021,18:55:00,12/10/21 18:55:00,3,MO,39.0749,-91.5897,39.1041,-91.5195
620730,2021,12,10,12/10/2021,18:57:00,12/10/21 18:57:00,3,AR,35.7084,-90.733,35.7491,-90.6356
620731,2021,12,10,12/10/2021,19:03:00,12/10/21 19:03:00,3,AR,35.7326,-90.5971,35.7477,-90.5831
620732,2021,12,10,12/10/2021,19:07:00,12/10/21 19:07:00,3,AR,35.7867,-90.5511,36.3993,-89.3113
620732,2021,12,10,12/10/2021,19:07:00,12/10/21 19:07:00,3,AR,35.7867,-90.5511,35.998,-90.137
620732,2021,12,10,12/10/2021,19:37:00,12/10/21 19:37:00,3,MO,35.998,-90.137,36.284,-89.57
620732,2021,12,10,12/10/2021,20:10:00,12/10/21 20:10:00,3,TN,36.226,-89.694,36.3993,-89.3113
620733,2021,12,10,12/10/2021,19:35:00,12/10/21 19:35:00,3,MO,38.598,-90.907,38.743,-90.487
620734,2021,12,10,12/10/2021,19:37:00,12/10/21 19:37:00,3,MO,36.708,-93.387,36.712,-93.377
620735,2021,12,10,12/10/2021,19:47:00,12/10/21 19:47:00,3,IL,39.8954,-90.2398,40.0096,-90.0506
620736,2021,12,10,12/10/2021,19:49:00,12/10/21 19:49:00,3,MO,36.761,-93.224,36.77,-93.198
620737,2021,12,10,12/10/2021,20:06:00,12/10/21 20:06:00,3,AR,35.6324,-91.2636,35.6356,-91.2547
620738,2021,12,10,12/10/2021,20:07:00,12/10/21 20:07:00,3,IL,40.0607,-89.9153,40.0919,-89.8393
620739,2021,12,10,12/10/2021,20:13:00,12/10/21 20:13:00,3,AR,35.3038,-91.3689,35.3661,-91.227
620740,2021,12,10,12/10/2021,20:27:00,12/10/21 20:27:00,3,IL,38.757,-90.058,38.781,-89.986
620741,2021,12,10,12/10/2021,20:30:00,12/10/21 20:30:00,3,AR,35.4077,-91.125,35.4129,-91.1186
620742,2021,12,10,12/10/2021,20:30:00,12/10/21 20:30:00,3,AR,35.822,-90.919,35.848,-90.843
620743,2021,12,10,12/10/2021,20:32:00,12/10/21 20:32:00,3,KY,37.257,-87.184,37.276,-87.141
620744,2021,12,10,12/10/2021,20:39:00,12/10/21 20:39:00,3,TN,36.4192,-89.2733,36.4236,-89.2623
620745,2021,12,10,12/10/2021,20:41:00,12/10/21 20:41:00,3,TN,36.4066,-89.2241,36.442,-89.1901
620746,2021,12,10,12/10/2021,20:43:00,12/10/21 20:43:00,3,TN,36.443,-89.2139,36.4458,-89.2078
620747,2021,12,10,12/10/2021,20:45:00,12/10/21 20:45:00,3,AR,35.4845,-90.9068,35.4893,-90.9001
620748,2021,12,10,12/10/2021,20:51:00,12/10/21 20:51:00,3,AR,35.5093,-90.8431,35.5099,-90.8418
620749,2021,12,10,12/10/2021,20:53:00,12/10/21 20:53:00,3,IL,38.985,-89.57,39.2704,-88.8982
620750,2021,12,10,12/10/2021,20:54:00,12/10/21 20:54:00,3,TN,36.483,-89.135,37.6078,-86.5062
620750,2021,12,10,12/10/2021,20:54:00,12/10/21 20:54:00,3,TN,36.483,-89.135,36.503,-89.106
620750,2021,12,10,12/10/2021,20:56:00,12/10/21 20:56:00,3,KY,36.503,-89.106,37.6078,-86.5062
620750,2021,12,10,12/10/2021,20:56:00,12/10/21 20:56:00,3,KY,0,0,0,0
620750,2021,12,10,12/10/2021,20:56:00,12/10/21 20:56:00,3,KY,0,0,0,0
620750,2021,12,10,12/10/2021,20:56:00,12/10/21 20:56:00,3,KY,0,0,0,0
620751,2021,12,10,12/10/2021,21:11:00,12/10/21 21:11:00,3,AR,35.6654,-90.5268,35.6915,-90.4719
620752,2021,12,10,12/10/2021,21:50:00,12/10/21 21:50:00,3,IL,39.419,-88.59,39.536,-88.335
620753,2021,12,10,12/10/2021,22:05:00,12/10/21 22:05:00,3,IN,41.4058,-87.4543,41.4326,-87.3702
620754,2021,12,10,12/10/2021,22:05:00,12/10/21 22:05:00,3,MO,37.272,-90.887,37.302,-90.768
620755,2021,12,10,12/10/2021,22:18:00,12/10/21 22:18:00,3,IL,39.6,-88.1,39.66,-88.01
620756,2021,12,10,12/10/2021,22:32:00,12/10/21 22:32:00,3,TN,36.12,-89.26,36.814,-87.233
620756,2021,12,10,12/10/2021,22:32:00,12/10/21 22:32:00,3,TN,36.12,-89.26,36.6372,-87.6877
620756,2021,12,10,12/10/2021,22:32:00,12/10/21 22:32:00,3,TN,0,0,0,0
620756,2021,12,10,12/10/2021,23:49:00,12/10/21 23:49:00,3,KY,36.497,-88.056,36.814,-87.233
620757,2021,12,10,12/10/2021,22:41:00,12/10/21 22:41:00,3,IL,39.8494,-87.6693,39.8843,-87.6177
620758,2021,12,11,12/11/2021,0:06:00,12/11/21 0:06:00,3,KY,37.7753,-86.1383,37.7861,-86.1069
620759,2021,12,11,12/11/2021,0:40:00,12/11/21 0:40:00,3,TN,35.308,-89.463,35.31,-89.454
620760,2021,12,11,12/11/2021,0:47:00,12/11/21 0:47:00,3,KY,36.8594,-87.0315,37.0312,-86.5721
620761,2021,12,11,12/11/2021,0:51:00,12/11/21 0:51:00,3,KY,38.0035,-85.4995,38.0142,-85.468
620762,2021,12,11,12/11/2021,1:09:00,12/11/21 1:09:00,3,KY,36.916,-86.618,37.116,-86.151
620763,2021,12,11,12/11/2021,1:19:00,12/11/21 1:19:00,3,KY,36.9559,-86.4231,37.0073,-86.3395
620764,2021,12,11,12/11/2021,1:32:00,12/11/21 1:32:00,3,TN,35.61,-88.67,35.65,-88.54
620765,2021,12,11,12/11/2021,1:38:00,12/11/21 1:38:00,3,KY,37.066,-86.088,37.2264,-85.8564
620766,2021,12,11,12/11/2021,1:40:00,12/11/21 1:40:00,3,TN,35.68,-88.48,35.77,-88.23
620767,2021,12,11,12/11/2021,1:52:00,12/11/21 1:52:00,3,KY,37.222,-85.927,37.342,-85.521
620768,2021,12,11,12/11/2021,2:00:00,12/11/21 2:00:00,3,TN,35.8,-88.17,35.82,-88.01
620769,2021,12,11,12/11/2021,2:06:00,12/11/21 2:06:00,3,OH,40.7305,-83.8264,40.7405,-83.7989
620770,2021,12,11,12/11/2021,2:15:00,12/11/21 2:15:00,3,TN,35.7916,-87.8868,35.9106,-87.6705
620771,2021,12,11,12/11/2021,2:20:00,12/11/21 2:20:00,3,KY,37.408,-85.427,37.502,-85.19
620772,2021,12,11,12/11/2021,2:33:00,12/11/21 2:33:00,3,TN,35.9246,-87.6214,35.9725,-87.5068
620773,2021,12,11,12/11/2021,2:40:00,12/11/21 2:40:00,3,TN,35.9786,-87.4798,36.051,-87.3122
620774,2021,12,11,12/11/2021,2:41:00,12/11/21 2:41:00,3,KY,37.5282,-85.1083,37.5399,-85.0769
620775,2021,12,11,12/11/2021,2:49:00,12/11/21 2:49:00,3,TN,36.0255,-87.3054,36.0736,-87.233
620776,2021,12,11,12/11/2021,2:57:00,12/11/21 2:57:00,3,TN,36.1065,-87.1941,36.1717,-86.986
620777,2021,12,11,12/11/2021,3:01:00,12/11/21 3:01:00,3,KY,37.5792,-84.7761,37.5839,-84.7634
620778,2021,12,11,12/11/2021,3:02:00,12/11/21 3:02:00,3,KY,37.6459,-84.7908,37.6752,-84.7379
620779,2021,12,11,12/11/2021,3:04:00,12/11/21 3:04:00,3,KY,37.603,-84.726,37.672,-84.631
620780,2021,12,11,12/11/2021,3:07:00,12/11/21 3:07:00,3,KY,37.678,-84.694,37.709,-84.656
620781,2021,12,11,12/11/2021,3:10:00,12/11/21 3:10:00,3,KY,37.6679,-84.6279,37.6671,-84.6165
620782,2021,12,11,12/11/2021,3:12:00,12/11/21 3:12:00,3,TN,36.1819,-86.9594,36.2225,-86.8069
620783,2021,12,11,12/11/2021,3:22:00,12/11/21 3:22:00,3,KY,37.687,-84.4196,37.687,-84.4196
620784,2021,12,11,12/11/2021,3:30:00,12/11/21 3:30:00,3,TN,36.2635,-86.6578,36.294,-86.5421
620785,2021,12,11,12/11/2021,3:31:00,12/11/21 3:31:00,3,KY,37.8244,-84.3301,37.8311,-84.3099
620786,2021,12,11,12/11/2021,3:31:00,12/11/21 3:31:00,3,TN,36.1424,-86.5901,36.232,-86.5228
620787,2021,12,11,12/11/2021,3:33:00,12/11/21 3:33:00,3,TN,36.1634,-86.6223,36.1754,-86.6038
620788,2021,12,11,12/11/2021,3:42:00,12/11/21 3:42:00,3,TN,36.443,-86.4358,36.4723,-86.3304
620789,2021,12,11,12/11/2021,3:48:00,12/11/21 3:48:00,3,TN,36.3099,-86.3301,36.3333,-86.285
620790,2021,12,11,12/11/2021,4:04:00,12/11/21 4:04:00,3,TN,36.2416,-85.9548,36.2954,-85.8429
620791,2021,12,11,12/11/2021,4:20:00,12/11/21 4:20:00,3,TN,36.5809,-85.7738,36.6545,-85.5984
620791,2021,12,11,12/11/2021,4:20:00,12/11/21 4:20:00,3,TN,36.5809,-85.7738,36.6184,-85.6807
620791,2021,12,11,12/11/2021,4:24:00,12/11/21 4:24:00,3,KY,36.6184,-85.6811,36.6545,-85.5984
620792,2021,12,11,12/11/2021,4:30:00,12/11/21 4:30:00,3,MS,34.5365,-88.4622,34.561,-88.3883
620793,2021,12,11,12/11/2021,6:17:00,12/11/21 6:17:00,3,TN,35.0314,-86.9644,35.0481,-86.8787
620794,2021,12,11,12/11/2021,7:39:00,12/11/21 7:39:00,3,TN,35.3472,-85.712,35.3917,-85.5646
620795,2021,12,11,12/11/2021,16:16:00,12/11/21 16:16:00,3,GA,32.73,-83.21,32.7276,-83.1405
620796,2021,12,15,12/15/2021,13:27:00,12/15/21 13:27:00,3,NE,40.5831,-98.9391,40.7304,-98.8599
620797,2021,12,15,12/15/2021,13:29:00,12/15/21 13:29:00,3,NE,40.2676,-98.7285,40.4306,-98.5945
620798,2021,12,15,12/15/2021,13:33:00,12/15/21 13:33:00,3,NE,40.6563,-98.8151,40.7551,-98.777
620799,2021,12,15,12/15/2021,13:44:00,12/15/21 13:44:00,3,NE,40.3214,-98.5025,40.492,-98.3325
620800,2021,12,15,12/15/2021,13:53:00,12/15/21 13:53:00,3,NE,40.6551,-98.4578,40.7598,-98.3696
620801,2021,12,15,12/15/2021,14:03:00,12/15/21 14:03:00,3,NE,40.6662,-98.2789,40.7407,-98.1844
620802,2021,12,15,12/15/2021,14:11:00,12/15/21 14:11:00,3,NE,40.724,-98.1115,40.8915,-98.0024
620803,2021,12,15,12/15/2021,14:26:00,12/15/21 14:26:00,3,NE,40.9688,-97.9153,41.1107,-97.7841
620804,2021,12,15,12/15/2021,14:35:00,12/15/21 14:35:00,3,NE,41.061,-97.7318,41.1632,-97.681
620805,2021,12,15,12/15/2021,15:03:00,12/15/21 15:03:00,3,NE,41.53,-97.49,41.54,-97.48
620806,2021,12,15,12/15/2021,15:04:00,12/15/21 15:04:00,3,NE,41.44,-97.38,41.47,-97.35
620807,2021,12,15,12/15/2021,15:11:00,12/15/21 15:11:00,3,NE,40.62,-97.07,40.9,-96.81
620808,2021,12,15,12/15/2021,15:27:00,12/15/21 15:27:00,3,NE,41.72,-97,41.74,-97
620809,2021,12,15,12/15/2021,15:31:00,12/15/21 15:31:00,3,NE,41.77,-96.98,41.85,-96.94
620810,2021,12,15,12/15/2021,15:37:00,12/15/21 15:37:00,3,NE,41.82,-96.84,41.85,-96.82
620811,2021,12,15,12/15/2021,15:37:00,12/15/21 15:37:00,3,NE,41.78,-96.81,41.85,-96.78
620812,2021,12,15,12/15/2021,15:41:00,12/15/21 15:41:00,3,NE,41.89,-96.79,41.9,-96.79
620813,2021,12,15,12/15/2021,15:41:00,12/15/21 15:41:00,3,NE,41.06,-96.56,41.26,-96.4
620814,2021,12,15,12/15/2021,15:44:00,12/15/21 15:44:00,3,NE,41.91,-96.75,42.07,-96.69
620815,2021,12,15,12/15/2021,15:46:00,12/15/21 15:46:00,3,NE,41.18,-96.55,41.19,-96.54
620816,2021,12,15,12/15/2021,15:51:00,12/15/21 15:51:00,3,NE,41.98,-96.61,42.1,-96.54
620817,2021,12,15,12/15/2021,15:55:00,12/15/21 15:55:00,3,NE,40.6361,-96.1585,40.6598,-96.1298
620818,2021,12,15,12/15/2021,16:05:00,12/15/21 16:05:00,3,NE,40.75,-95.93,40.76,-95.93
620819,2021,12,15,12/15/2021,16:05:00,12/15/21 16:05:00,3,NE,40.04,-96.25,40.05,-96.25
620820,2021,12,15,12/15/2021,16:06:00,12/15/21 16:06:00,3,NE,40.02,-96.1,40.03,-96.06
620821,2021,12,15,12/15/2021,16:06:00,12/15/21 16:06:00,3,NE,40.86,-95.95,40.9,-95.91
620822,2021,12,15,12/15/2021,16:07:00,12/15/21 16:07:00,3,NE,40.12,-96.09,40.13,-96.08
620823,2021,12,15,12/15/2021,16:09:00,12/15/21 16:09:00,3,NE,40.92,-95.88,40.95,-95.86
620824,2021,12,15,12/15/2021,16:14:00,12/15/21 16:14:00,3,IA,40.92,-95.75,40.92,-95.75
620825,2021,12,15,12/15/2021,16:15:00,12/15/21 16:15:00,3,IA,42.288,-96.304,42.299,-96.301
620826,2021,12,15,12/15/2021,16:16:00,12/15/21 16:16:00,3,IA,41.19,-95.89,41.19,-95.89
620827,2021,12,15,12/15/2021,16:20:00,12/15/21 16:20:00,3,IA,42.366,-96.302,42.431,-96.282
620828,2021,12,15,12/15/2021,16:24:00,12/15/21 16:24:00,3,IA,41.31,-95.77,41.31,-95.77
620829,2021,12,15,12/15/2021,16:25:00,12/15/21 16:25:00,3,IA,42.429,-96.182,42.548,-96.149
620830,2021,12,15,12/15/2021,16:31:00,12/15/21 16:31:00,3,IA,41.08,-95.44,41.08,-95.44
620831,2021,12,15,12/15/2021,16:31:00,12/15/21 16:31:00,3,IA,41.39,-95.64,41.39,-95.64
620832,2021,12,15,12/15/2021,16:34:00,12/15/21 16:34:00,3,IA,41.18,-95.36,41.18,-95.36
620833,2021,12,15,12/15/2021,16:35:00,12/15/21 16:35:00,3,IA,42.505,-95.992,42.561,-95.956
620834,2021,12,15,12/15/2021,16:39:00,12/15/21 16:39:00,3,IA,42.561,-95.956,42.61,-95.938
620835,2021,12,15,12/15/2021,16:42:00,12/15/21 16:42:00,3,IA,42.293,-95.667,42.438,-95.513
620836,2021,12,15,12/15/2021,16:48:00,12/15/21 16:48:00,3,IA,41.9551,-95.5749,42.0074,-95.5266
620837,2021,12,15,12/15/2021,16:49:00,12/15/21 16:49:00,3,IA,41.333,-95.107,41.6768,-94.855
620838,2021,12,15,12/15/2021,16:58:00,12/15/21 16:58:00,3,IA,42.526,-95.435,42.562,-95.405
620839,2021,12,15,12/15/2021,16:59:00,12/15/21 16:59:00,3,IA,42.635,-95.489,42.776,-95.388
620840,2021,12,15,12/15/2021,17:00:00,12/15/21 17:00:00,3,IA,41.4876,-94.8961,41.6321,-94.7884
620841,2021,12,15,12/15/2021,17:00:00,12/15/21 17:00:00,3,IA,42.562,-95.405,42.585,-95.388
620842,2021,12,15,12/15/2021,17:01:00,12/15/21 17:01:00,3,IA,42.585,-95.388,42.665,-95.328
620843,2021,12,15,12/15/2021,17:05:00,12/15/21 17:05:00,3,IA,42.858,-95.541,42.91,-95.514
620844,2021,12,15,12/15/2021,17:07:00,12/15/21 17:07:00,3,IA,42.776,-95.388,42.868,-95.333
620845,2021,12,15,12/15/2021,17:08:00,12/15/21 17:08:00,3,IA,42.91,-95.514,42.952,-95.464
620846,2021,12,15,12/15/2021,17:10:00,12/15/21 17:10:00,3,IA,41.6206,-94.6906,41.768,-94.5894
620847,2021,12,15,12/15/2021,17:13:00,12/15/21 17:13:00,3,IA,42.1842,-95.0694,42.3975,-94.882
620848,2021,12,15,12/15/2021,17:14:00,12/15/21 17:14:00,3,IA,41.6998,-94.7044,41.9285,-94.4771
620849,2021,12,15,12/15/2021,17:18:00,12/15/21 17:18:00,3,IA,42.834,-95.171,42.894,-95.123
620850,2021,12,15,12/15/2021,17:19:00,12/15/21 17:19:00,3,IA,42.0088,-94.8095,42.1285,-94.7127
620851,2021,12,15,12/15/2021,17:21:00,12/15/21 17:21:00,3,IA,41.7522,-94.4961,42.1431,-94.243
620852,2021,12,15,12/15/2021,17:27:00,12/15/21 17:27:00,3,IA,41.8432,-94.4015,42.1348,-94.1699
620853,2021,12,15,12/15/2021,17:29:00,12/15/21 17:29:00,3,IA,41.943,-94.5058,42.0015,-94.4336
620854,2021,12,15,12/15/2021,17:32:00,12/15/21 17:32:00,3,IA,41.9863,-94.4796,42.0445,-94.3972
620855,2021,12,15,12/15/2021,17:34:00,12/15/21 17:34:00,3,IA,42.2525,-94.6317,42.2708,-94.6236
620856,2021,12,15,12/15/2021,17:34:00,12/15/21 17:34:00,3,IA,42.081,-94.4866,42.1095,-94.4495
620857,2021,12,15,12/15/2021,17:35:00,12/15/21 17:35:00,3,IA,42.2211,-94.583,42.4723,-94.4312
620858,2021,12,15,12/15/2021,17:39:00,12/15/21 17:39:00,3,IA,42.0405,-94.2019,42.2603,-94.0247
620859,2021,12,15,12/15/2021,17:39:00,12/15/21 17:39:00,3,IA,43.265,-95.088,43.322,-95.087
620860,2021,12,15,12/15/2021,17:40:00,12/15/21 17:40:00,3,IA,42.2902,-94.476,42.5313,-94.3444
620861,2021,12,15,12/15/2021,17:41:00,12/15/21 17:41:00,3,IA,43.0586,-94.8102,43.2142,-94.7505
620862,2021,12,15,12/15/2021,17:42:00,12/15/21 17:42:00,3,IA,42.1489,-94.282,42.3918,-94.1154
620863,2021,12,15,12/15/2021,17:43:00,12/15/21 17:43:00,3,IA,42.5797,-94.5775,42.592,-94.5657
620864,2021,12,15,12/15/2021,17:49:00,12/15/21 17:49:00,3,IA,42.1272,-94.0157,42.327,-93.8484
620865,2021,12,15,12/15/2021,17:50:00,12/15/21 17:50:00,3,IA,42.6852,-94.5062,42.7726,-94.4325
620866,2021,12,15,12/15/2021,17:55:00,12/15/21 17:55:00,3,IA,42.2374,-93.9463,42.3847,-93.8182
620867,2021,12,15,12/15/2021,17:58:00,12/15/21 17:58:00,3,IA,42.7841,-94.3105,42.8371,-94.2685
620868,2021,12,15,12/15/2021,18:00:00,12/15/21 18:00:00,3,IA,42.4239,-94.0578,42.4966,-94.0113
620869,2021,12,15,12/15/2021,18:01:00,12/15/21 18:01:00,3,IA,42.3813,-93.9473,42.4808,-93.8826
620870,2021,12,15,12/15/2021,18:01:00,12/15/21 18:01:00,3,IA,42.2514,-93.8019,42.3514,-93.6954
620871,2021,12,15,12/15/2021,18:19:00,12/15/21 18:19:00,3,IA,42.6557,-93.6664,42.7284,-93.6051
620872,2021,12,15,12/15/2021,18:25:00,12/15/21 18:25:00,3,IA,42.7555,-93.5566,42.9743,-93.4172
620873,2021,12,15,12/15/2021,18:26:00,12/15/21 18:26:00,3,IA,42.5306,-93.3697,42.6684,-93.1969
620874,2021,12,15,12/15/2021,18:27:00,12/15/21 18:27:00,3,IA,42.482,-93.2841,42.7441,-93.0332
620875,2021,12,15,12/15/2021,18:28:00,12/15/21 18:28:00,3,IA,42.8998,-93.7488,42.9709,-93.7134
620876,2021,12,15,12/15/2021,18:38:00,12/15/21 18:38:00,3,IA,42.8225,-93.2513,42.8986,-93.1937
620877,2021,12,15,12/15/2021,18:40:00,12/15/21 18:40:00,3,IA,42.7153,-93.114,42.8037,-93.0284
620878,2021,12,15,12/15/2021,18:44:00,12/15/21 18:44:00,3,IA,42.9664,-93.1375,43.0012,-93.107
620879,2021,12,15,12/15/2021,18:48:00,12/15/21 18:48:00,3,IA,43.4643,-93.6889,43.5025,-93.6679
620879,2021,12,15,12/15/2021,18:48:00,12/15/21 18:48:00,3,IA,43.4643,-93.6889,43.4997,-93.6704
620879,2021,12,15,12/15/2021,18:50:00,12/15/21 18:50:00,3,MN,43.4997,-93.6704,43.5025,-93.6679
620880,2021,12,15,12/15/2021,18:53:00,12/15/21 18:53:00,3,IA,42.8866,-92.9117,42.941,-92.8767
620881,2021,12,15,12/15/2021,18:54:00,12/15/21 18:54:00,3,IA,43.2076,-93.0698,43.2536,-93.0388
620882,2021,12,15,12/15/2021,18:58:00,12/15/21 18:58:00,3,MN,43.6155,-93.6294,43.658,-93.5873
620883,2021,12,15,12/15/2021,18:58:00,12/15/21 18:58:00,3,IA,43.3432,-93.2481,43.468,-93.1895
620884,2021,12,15,12/15/2021,18:59:00,12/15/21 18:59:00,3,IA,42.9847,-92.8534,43.0671,-92.7834
620885,2021,12,15,12/15/2021,19:01:00,12/15/21 19:01:00,3,IA,41.6317,-93.0505,41.7079,-92.9846
620886,2021,12,15,12/15/2021,19:03:00,12/15/21 19:03:00,3,MN,43.6725,-93.5453,43.6927,-93.5281
620887,2021,12,15,12/15/2021,19:06:00,12/15/21 19:06:00,3,IA,43.1117,-92.925,43.1307,-92.9009
620888,2021,12,15,12/15/2021,19:09:00,12/15/21 19:09:00,3,IA,43.4877,-93.0627,43.5213,-93.0401
620888,2021,12,15,12/15/2021,19:09:00,12/15/21 19:09:00,3,IA,43.4877,-93.0627,43.4997,-93.0559
620888,2021,12,15,12/15/2021,19:10:00,12/15/21 19:10:00,3,MN,43.4997,-93.0559,43.5213,-93.0401
620889,2021,12,15,12/15/2021,19:10:00,12/15/21 19:10:00,3,MN,43.5323,-93.3052,43.5648,-93.2781
620890,2021,12,15,12/15/2021,19:10:00,12/15/21 19:10:00,3,MN,43.5373,-93.1981,43.6198,-93.1425
620891,2021,12,15,12/15/2021,19:11:00,12/15/21 19:11:00,3,MN,43.7976,-93.4927,43.8261,-93.4746
620892,2021,12,15,12/15/2021,19:11:00,12/15/21 19:11:00,3,MN,43.508,-93.0741,43.5683,-93.0568
620893,2021,12,15,12/15/2021,19:15:00,12/15/21 19:15:00,3,IA,43.0974,-92.483,43.1485,-92.4463
620894,2021,12,15,12/15/2021,19:15:00,12/15/21 19:15:00,3,MN,43.6113,-93.2505,43.6877,-93.1678
620895,2021,12,15,12/15/2021,19:17:00,12/15/21 19:17:00,3,IA,43.1713,-92.489,43.2302,-92.4327
620896,2021,12,15,12/15/2021,19:23:00,12/15/21 19:23:00,3,IA,43.2595,-92.3979,43.3265,-92.325
620897,2021,12,15,12/15/2021,19:29:00,12/15/21 19:29:00,3,IA,43.3085,-92.2811,43.3621,-92.2322
620898,2021,12,15,12/15/2021,19:31:00,12/15/21 19:31:00,3,IA,43.3203,-92.2087,43.3771,-92.1608
620899,2021,12,15,12/15/2021,19:33:00,12/15/21 19:33:00,3,MN,43.894,-93.0592,43.9866,-93.0492
620900,2021,12,15,12/15/2021,19:37:00,12/15/21 19:37:00,3,MN,43.7419,-92.4836,43.7872,-92.4616
620901,2021,12,15,12/15/2021,19:42:00,12/15/21 19:42:00,3,MN,43.7763,-92.37,43.8355,-92.3277
620902,2021,12,15,12/15/2021,19:48:00,12/15/21 19:48:00,3,MN,43.6699,-92.0805,43.677,-92.0834
620903,2021,12,15,12/15/2021,19:50:00,12/15/21 19:50:00,3,MN,44.1934,-92.9007,44.2299,-92.83
620904,2021,12,15,12/15/2021,19:51:00,12/15/21 19:51:00,3,MN,43.6878,-92.0736,43.7112,-92.0594
620905,2021,12,15,12/15/2021,19:51:00,12/15/21 19:51:00,3,MN,44.2085,-92.9385,44.2625,-92.8917
620906,2021,12,15,12/15/2021,20:01:00,12/15/21 20:01:00,3,MN,43.8184,-91.9031,43.8346,-91.8949
620907,2021,12,15,12/15/2021,20:02:00,12/15/21 20:02:00,3,MN,43.7464,-91.7757,43.7754,-91.751
620908,2021,12,15,12/15/2021,20:03:00,12/15/21 20:03:00,3,MN,44.1342,-92.1343,44.188,-92.1031
620909,2021,12,15,12/15/2021,20:06:00,12/15/21 20:06:00,3,MN,43.7582,-91.6525,43.8469,-91.5727
620910,2021,12,15,12/15/2021,20:10:00,12/15/21 20:10:00,3,MN,43.9605,-91.7908,43.9696,-91.7892
620911,2021,12,15,12/15/2021,20:17:00,12/15/21 20:17:00,3,MN,43.9965,-91.58,44.0542,-91.5245
620911,2021,12,15,12/15/2021,20:17:00,12/15/21 20:17:00,3,MN,43.9965,-91.58,44.023,-91.552
620911,2021,12,15,12/15/2021,20:19:00,12/15/21 20:19:00,3,WI,44.023,-91.552,44.0542,-91.5245
620912,2021,12,15,12/15/2021,20:23:00,12/15/21 20:23:00,3,WI,44.0059,-91.4558,44.0115,-91.4432
620913,2021,12,15,12/15/2021,20:53:00,12/15/21 20:53:00,3,WI,44.4995,-91.1829,44.5326,-91.1546
620914,2021,12,15,12/15/2021,21:00:00,12/15/21 21:00:00,3,WI,44.6017,-91.0761,44.6827,-91.0009
620915,2021,12,15,12/15/2021,21:02:00,12/15/21 21:02:00,3,WI,44.9012,-91.3039,44.9732,-91.2639
620916,2021,12,15,12/15/2021,21:05:00,12/15/21 21:05:00,3,WI,44.5039,-90.804,44.5402,-90.7662
620917,2021,12,15,12/15/2021,21:07:00,12/15/21 21:07:00,3,WI,44.511,-90.7491,44.5496,-90.7318
620918,2021,12,15,12/15/2021,21:16:00,12/15/21 21:16:00,3,WI,44.5975,-90.5799,44.6127,-90.5713
620919,2021,12,15,12/15/2021,21:16:00,12/15/21 21:16:00,3,WI,44.901,-90.9834,44.9904,-90.9003
620920,2021,12,15,12/15/2021,21:22:00,12/15/21 21:22:00,3,WI,44.7667,-90.6642,44.7757,-90.6509
